name,time,pressure1,pressure2,pressure3,pressure4,temperature1,temperature2,temperature3,temperature4,temperature5
test12,2024-03-23T11:46:32.590921073Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:46:33.522932286Z,NA,NA,NA,NA,NA,20.875,NA,NA,NA
test12,2024-03-23T11:46:35.841791998Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:46:40.836592924Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:46:42.590261676Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:46:43.739948203Z,NA,NA,NA,NA,NA,20.875,NA,NA,NA
test12,2024-03-23T11:46:45.910943738Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:46:50.836433519Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:46:52.626551702Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:46:53.962114309Z,NA,NA,NA,NA,NA,20.875,NA,NA,NA
test12,2024-03-23T11:46:55.982736841Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:47:00.837035758Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:02.594558032Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:04.175373453Z,NA,NA,NA,NA,NA,20.875,NA,NA,NA
test12,2024-03-23T11:47:06.051941948Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:47:10.836624347Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:12.596183563Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:14.393346846Z,NA,NA,NA,NA,NA,20.875,NA,NA,NA
test12,2024-03-23T11:47:16.121869008Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:47:20.83888517Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:22.608653399Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:24.615634124Z,NA,NA,NA,NA,NA,20.875,NA,NA,NA
test12,2024-03-23T11:47:26.195687919Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:47:30.842218762Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:32.597799365Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:34.829864099Z,NA,NA,NA,NA,NA,20.875,NA,NA,NA
test12,2024-03-23T11:47:36.261753838Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:47:40.8391196Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:42.595662156Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:45.050229383Z,NA,NA,NA,NA,NA,20.875,NA,NA,NA
test12,2024-03-23T11:47:46.334461511Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:47:50.845796465Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:52.595088015Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:47:55.264824719Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:47:56.406467907Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:48:00.84348107Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:02.602751427Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:05.484552139Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:48:06.479214723Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:48:10.843219353Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:12.598256732Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:15.700209057Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:48:16.547640669Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:48:20.847672782Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:22.600983399Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:25.91877855Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:48:26.619630789Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:48:30.851077737Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:32.599492676Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:36.136731288Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:48:36.694530974Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:48:40.846488473Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:42.598835008Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:46.353973568Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:48:46.759725089Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:48:50.846989183Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:52.601130571Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:48:56.574711476Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:48:56.83154921Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:49:00.849652611Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:02.605937182Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:06.790815274Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:49:06.899641183Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:49:10.848203059Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:12.602732166Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:16.97274781Z,NA,NA,NA,NA,20.875,NA,NA,NA,NA
test12,2024-03-23T11:49:17.008130765Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:49:20.852776008Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:22.604126545Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:27.046999142Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:49:27.224978383Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:49:30.852952224Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:32.626930818Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:37.113898Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:49:37.445115731Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:49:40.853756581Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:42.607105852Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:47.185492392Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:49:47.666606684Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:49:50.855623341Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:52.602648093Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:49:57.256175411Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:49:57.882736748Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:50:00.85802407Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:02.608808905Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:07.328318325Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:50:08.11425522Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:50:10.855054573Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:12.607325252Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:17.400239486Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:50:18.319955624Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:50:20.857166426Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:22.606003847Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:27.471583947Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:50:28.537007921Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:50:30.858581161Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:32.613084106Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:37.542864824Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:50:38.755974789Z,NA,NA,NA,NA,NA,21,NA,NA,NA
test12,2024-03-23T11:50:40.85760286Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:42.611922137Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:47.614215809Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:50:48.972578364Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:50:50.865295745Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:52.616092598Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:50:57.686113611Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:50:59.194698642Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:51:00.861380713Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:02.613226537Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:07.766902647Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:51:09.410960669Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:51:10.863137268Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:12.615116918Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:17.828087776Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:51:19.629555685Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:51:20.861097355Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:22.619101534Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:27.903605049Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:51:29.851910647Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:51:30.865145997Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:32.618731041Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:37.972237977Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:51:40.066892629Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:51:40.863445744Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:42.619046984Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:48.04274321Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:51:50.28101529Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:51:50.869440685Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:52.619114477Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:51:58.114615285Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:52:00.500660626Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:52:00.866130732Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:02.621065259Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:08.185744018Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:52:10.72016626Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:52:10.865347131Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:12.619092947Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:18.260171956Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:52:20.868138718Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:20.938232469Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:52:22.622011014Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:28.327277417Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:52:30.867397514Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:31.157028544Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:52:32.623311628Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:38.401993427Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:52:40.872774429Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:41.38022537Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:52:42.622669843Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:48.470612145Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:52:50.871776762Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:51.598705097Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:52:52.626252866Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:52:58.540336025Z,NA,NA,NA,NA,21,NA,NA,NA,NA
test12,2024-03-23T11:53:00.879621599Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:01.819898458Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:53:02.628149314Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:08.611120222Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:53:10.875002401Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:12.037426784Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:53:12.627602217Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:18.683087076Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:53:20.872724955Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:22.256460474Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:53:22.626761908Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:28.755887317Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:53:30.896934252Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:32.475218299Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:53:32.628877509Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:38.824843559Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:53:40.877987673Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:42.627661391Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:42.696606883Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:53:48.916640443Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:53:50.876653055Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:52.640706445Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:53:52.912963254Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:53:58.969870242Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:54:00.876381292Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:02.646108376Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:03.130284985Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:54:09.039627014Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:54:10.877599512Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:12.631062663Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:13.350192523Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:54:19.113059521Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:54:20.883067364Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:22.634606444Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:23.567754836Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:54:29.182739838Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:54:30.884467872Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:32.63541703Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:33.79397136Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:54:39.259902763Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:54:40.887753509Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:42.634942109Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:44.011144619Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:54:49.328820221Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:54:50.881472339Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:52.634843895Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:54:54.226764719Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:54:59.394303135Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:55:00.884585986Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:02.638173181Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:04.444663172Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:55:09.474725167Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:55:10.89999191Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:12.639194155Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:14.66227105Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:55:19.545773772Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:55:20.884742394Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:22.639646375Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:24.881174996Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:55:29.608775233Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:55:30.886849615Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:32.641780331Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:35.100179505Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:55:39.687557826Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:55:40.890235347Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:42.640630513Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:45.323508529Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:55:49.769602706Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:55:50.887399165Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:52.641871741Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:55:55.537717556Z,NA,NA,NA,NA,NA,21.125,NA,NA,NA
test12,2024-03-23T11:55:59.825672754Z,NA,NA,NA,NA,21.125,NA,NA,NA,NA
test12,2024-03-23T11:56:00.889270456Z,NA,0.143942669,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:02.647053575Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:05.767576362Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:56:09.90279782Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:56:10.891395942Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:12.642620933Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:15.991764184Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:56:19.974272784Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:56:20.89169518Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:22.641968584Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:26.193356867Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:56:30.045571375Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:56:30.892844906Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:32.645093558Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:36.414627554Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:56:40.11587532Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:56:40.901415291Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:42.646650195Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:46.631777439Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:56:50.187493285Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:56:50.895705056Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:52.649457258Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:56:56.850636341Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:57:00.258763625Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:57:00.897093034Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:02.647942735Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:07.071963727Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:57:10.335104391Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:57:10.898359057Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:12.649177782Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:17.29019321Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:57:20.402887427Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:57:20.90061009Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:22.650250405Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:27.50855157Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:57:30.475499172Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:57:30.900501069Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:32.646225562Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:37.727677651Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:57:40.549017434Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:57:40.90239553Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:42.651211922Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:47.947831708Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:57:50.619909344Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
test12,2024-03-23T11:57:50.900591568Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:52.653854372Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:57:58.168291405Z,NA,NA,NA,NA,NA,21.25,NA,NA,NA
test12,2024-03-23T11:58:00.693625817Z,NA,NA,NA,NA,21.25,NA,NA,NA,NA
